Feature	Gain	Cover	Frequency
mprestamos_prendarios	0.000626540739674587	0.00571361157995537	0.000623561855579561
Master_mconsumospesos	0.000626019964793253	0.00144497492559029	0.00180042507596916
cpagomiscuentas	0.000606750070314211	0.00221969650944551	0.00138764469269818
thomebanking_lag1	0.000600196757304454	0.000584854541795091	0.00100121199346577
ccaja_ahorro_lag1	0.000593845426700105	0.0010667990033188	0.000992429432119583
ccuenta_debitos_automaticos	0.00058615841700154	0.00214742322813037	0.00132616676327484
Master_cconsumos	0.000572202537654378	0.00164523144417567	0.00110660272962007
Master_mconsumospesos_lag1	0.000571826082058623	0.00147275281636439	0.00172138202385344
cpagomiscuentas_lag1	0.0005581445240984	0.00116877311741618	0.00122955858846674
mplazo_fijo_dolares_delta1	0.000541243663447928	0.00446322690077869	0.000649909539618134
Master_mpagominimo_delta1	0.000540942080969577	0.00215431273944234	0.00111538529096626
Master_mconsumospesos_delta1	0.000540380354533192	0.0017348912306955	0.0012646888338515
mplazo_fijo_dolares	0.000535495825262272	0.00209747576017304	0.000465475751348123
Visa_mpagado_delta1	0.000526411247685905	0.00159780559447713	0.00103634223885054
ctarjeta_visa_debitos_automaticos_delta1	0.00051686579434809	0.00184400761355251	0.000799213082503381
ccajas_trx_delta1	0.000511202566309191	0.00151897757183507	0.000535736242117651
mpagomiscuentas_delta1	0.000498024216371426	0.000974362092068932	0.00142277493808294
cextraccion_autoservicio	0.000473866208439119	0.00182740679456503	0.00104512480019673
matm_lag1	0.00046391519037262	0.00199716976886844	0.00140520981539056
cextraccion_autoservicio_lag1	0.000461019403301162	0.00284374685881339	0.0011680806590434
Master_msaldototal_delta1	0.000452423082545923	0.00172189079264447	0.000939734064042437
ccajas_otras_delta1	0.000432359513555665	0.0013400859301358	0.000210781472308584
Visa_msaldodolares_lag1	0.000430806489559566	0.00142822718656375	0.00150181799019866
Visa_mpagosdolares	0.000430346622336688	0.00108251967658371	0.0010714724842353
ccallcenter_trx_lag1	0.000428943969041366	0.00275221391815729	0.000816778205195763
matm_delta1	0.000422358073285226	0.00120723165213182	0.00106268992288911
Master_cconsumos_lag1	0.000418258623513175	0.001235682366432	0.00101877711615816
tpaquete7	0.000409792731322882	0.00140601362500293	0.00026347684038573
matm	0.000409487405645135	0.00125648888608027	0.00148425286750628
Master_msaldopesos_delta1	0.000408235235907099	0.00172777469585124	0.000834343327888145
Visa_mlimitecompra_delta1	0.000384720808345661	0.000885482570080878	0.000685039785002898
ctarjeta_master	0.000384173389115476	0.000354985388267965	0.000272259401731921
mttarjeta_master_debitos_automaticos_lag1	0.000381060846475671	0.0012277002709626	0.000755300275772426
thomebanking_delta1	0.000354528695875833	0.000973225905342736	0.000685039785002898
mttarjeta_master_debitos_automaticos	0.000340629553751355	0.0026416101608092	0.000755300275772426
catm_trx_lag1	0.000336316068482092	0.00240939540289545	0.000904603818657673
Visa_mpagosdolares_lag1	0.000331086943602327	0.000762850307247857	0.000816778205195763
mcaja_ahorro_adicional_lag1	0.000330583083681972	0.00464123144783462	0.000746517714426235
Visa_mpagado_lag1	0.000324917162947849	0.00146283487374829	0.000843125889234336
cpagomiscuentas_delta1	0.000324156187859643	0.0012329413608176	0.000720170030387662
Visa_msaldodolares_delta1	0.000321039865192302	0.00225101025546323	0.000860691011926718
Master_Fvencimiento_delta1	0.000320150669637356	0.000266614970178261	0.000641126978271943
Master_cconsumos_delta1	0.00029971733569219	0.000889386947210414	0.000746517714426235
cprestamos_personales_delta1	0.000299106860673119	0.00199261753851053	0.000316172208462876
tmobile_app	0.000296416114979007	0.000144442939712924	0.000597214171540988
Visa_Fvencimiento_delta1	0.000294162067867345	0.000249961767018853	0.000632344416925752
mtarjeta_master_consumo_delta1	0.000291121466695938	0.00215487040942429	0.000641126978271943
tcallcenter_lag1	0.000290712505220516	0.00096614678776414	0.000421562944617168
cprestamos_personales_lag1	0.00028811688525014	0.000744035607921254	0.000465475751348123
mforex_sell	0.000283872506260038	0.000829451360173424	0.000605996732887179
cextraccion_autoservicio_delta1	0.000281706320386761	0.000617229258198839	0.000685039785002898
Master_mlimitecompra_delta1	0.000276681883102804	0.00069633164866852	0.000518171119425269
mcaja_ahorro_adicional	0.000268397229021022	0.00207539873345102	0.000465475751348123
matm_other_lag1	0.000268356325712139	0.000838030528296369	0.000597214171540988
ctarjeta_master_trx	0.000266886074043269	0.00244489507187639	0.000641126978271943
catm_trx	0.00026336990749047	0.00193297495157222	0.000816778205195763
Visa_mconsumototal_delta1	0.000263011936791507	0.000254877021215488	0.000483040874040505
cpayroll_trx_lag1	0.000257340041300997	0.000642838780246747	0.00061477929423337
cseguro_accidentes_personales_lag1	0.00025667816938733	0.000495998386507637	0.000491823435386696
mplazo_fijo_dolares_lag1	0.000250767359702397	0.00192803701793089	0.000474258312694314
Visa_mconsumototal_lag1	0.000245705387373236	0.000163496040475052	0.000465475751348123
ccajas_extracciones	0.000245639618889896	0.00190792561944456	0.000544518803463842
minversion1_pesos	0.000242670640187249	0.00303037326021983	0.000272259401731921
mttarjeta_master_debitos_automaticos_delta1	0.000230366755245151	0.00277313207870842	0.000605996732887179
tmobile_app_lag1	0.000229211808148474	9.87548547383556e-05	0.000465475751348123
Visa_msaldodolares	0.000220376106923067	0.000835961658952139	0.000570866487502415
matm_other	0.000220254977550354	0.00122336765704562	0.000430345505963359
Master_Finiciomora	0.000218164961948735	0.000934341806501473	0.000219564033654775
Visa_mfinanciacion_limite_delta1	0.000215786835533216	0.000381382963747846	0.000509388558079078
ccajas_otras	0.000209952128935785	0.00122851787639828	0.000219564033654775
cseguro_accidentes_personales	0.000205009388375759	0.000340696116319177	0.000403997821924786
Visa_mconsumototal	0.00020431934723006	0.000232242706320347	0.000456693190001932
mforex_sell_lag1	0.000204248726541096	0.000634069089515974	0.000500605996732887
minversion2	0.000198261605387944	0.00374932471504783	0.000360085015193831
ccuenta_debitos_automaticos_delta1	0.000194228838400526	0.00228456705201494	0.00035130245384764
Visa_fechaalta_delta1	0.000193570911217825	0.000452717606227155	0.000430345505963359
matm_other_delta1	0.000193201279668534	0.000700058026519962	0.000579649048848606
Master_msaldodolares	0.000175865338817831	0.00215495020747045	0.000237129156347157
catm_trx_delta1	0.000173370021526859	0.000905792509160531	0.000465475751348123
ccajas_trx_lag1	0.000173238764245767	0.00129206545136025	0.00111538529096626
Master_fechaalta_delta1	0.00016950854262676	0.000120057420422875	0.00052695368077146
tpaquete9	0.000164474943296218	0.000428259314173475	0.000210781472308584
cforex_buy_delta1	0.000161008552960291	0.00219522722129743	0.000193216349616202
Visa_mpagosdolares_delta1	0.000159295951890433	0.00119760228063195	0.000746517714426235
mforex_sell_delta1	0.000158845316225393	0.000990398826686061	0.000430345505963359
Visa_status_delta1	0.000158801767143602	0.00035454439906548	0.000281041963078112
minversion2_lag1	0.000157183193320354	0.00351636924799744	0.000360085015193831
ctarjeta_visa_delta1	0.00015341846867744	0.00264578478223096	0.000307389647116685
Master_mconsumosdolares_lag1	0.000152035258878188	0.000398050141110554	0.000342519892501449
cseguro_vida_lag1	0.000146652946079049	0.00242914729018432	0.000368867576540022
tcallcenter_delta1	0.000142723270908561	0.000426485124886801	0.000245911717693348
ccajas_trx	0.000141765478439661	0.000321749769306846	0.000307389647116685
cpayroll_trx_delta1	0.000141274928020676	0.000423230815476877	0.000377650137886213
catm_trx_other	0.000141185660664093	0.00158245061771278	0.000333737331155258
mcheques_emitidos_delta1	0.000140562980868048	0.00247401769336145	0.000298607085770494
ctarjeta_master_trx_delta1	0.000140099085102795	0.000934502242573235	0.000377650137886213
mprestamos_hipotecarios	0.000138469644469553	0.000928061203916884	7.0260490769528e-05
Master_delinquency	0.000137406878060063	6.98741473300906e-05	7.9043052115719e-05
ctarjeta_debito_delta1	0.000132151609260471	0.00245601074880262	0.000237129156347157
Visa_delinquency	0.00013195329613136	0.000144482647831589	6.1477929423337e-05
cprestamos_hipotecarios	0.000129212518383612	0.000923799988251727	7.0260490769528e-05
active_quarter_lag1	0.00012806870290323	0.000170620516943046	0.000228346595000966
tpaquete9_lag1	0.000119659192417027	0.000461266764175801	0.000201998910962393
Master_mpagado	0.000119172649432163	0.000738531909950705	0.00026347684038573
tmobile_app_delta1	0.000118606618945508	0.000591776812304959	0.000281041963078112
ctarjeta_master_trx_lag1	0.000118371247201898	0.000238475124630171	0.000386432699232404
Master_mconsumosdolares_delta1	0.00011621557250606	0.00027887882262805	0.000360085015193831
Master_mpagado_lag1	0.000113613128234289	0.000233999943294821	0.000210781472308584
mcheques_depositados	0.000109831362688079	0.00105166929376611	0.000254694279039539
cseguro_vivienda_lag1	0.000108434784763	0.000304349289898863	0.000201998910962393
ccheques_depositados_delta1	0.000107866648756292	0.00254652700889735	0.000210781472308584
mprestamos_hipotecarios_lag1	0.000107263128583735	0.00211374005285483	0.00017565122692382
mcheques_depositados_delta1	0.000107128660016946	0.0023424841684737	0.000316172208462876
Master_msaldodolares_lag1	0.000106843215181231	0.000734168751327052	0.00017565122692382
cseguro_vivienda	0.000103924920613346	0.000258319180571406	0.00017565122692382
internet_delta1	0.00010124521846964	0.00021365907769967	0.000245911717693348
minversion1_pesos_delta1	9.91746424576528e-05	0.000113097121753208	0.000166868665577629
ccajas_depositos_lag1	9.75265593769554e-05	0.000615678503441424	0.000166868665577629
Visa_delinquency_lag1	9.53074933892823e-05	0.000131852335263579	8.782561346191e-05
catm_trx_other_lag1	9.22659140673689e-05	0.000604227598359542	0.000228346595000966
mcaja_ahorro_adicional_delta1	9.08989326807355e-05	0.00208720143719192	0.000289824524424303
cliente_edad_delta1	8.8686725084551e-05	0.000159484604148653	0.00017565122692382
mprestamos_hipotecarios_delta1	8.72313506390554e-05	2.35970840492422e-05	0.000131738420192865
Master_mpagosdolares	8.58252625668997e-05	0.000100051477536312	0.00026347684038573
Master_mconsumosdolares	8.29533069643312e-05	9.82310130190399e-05	0.000219564033654775
ccajas_consultas	8.24851293057887e-05	0.000835324725456393	0.000184433788270011
ctarjeta_master_debitos_automaticos_lag1	7.80228768424807e-05	0.000289414990107063	0.000184433788270011
cseguro_vida	7.76393544164942e-05	0.000362154230922391	0.000131738420192865
ccajas_extracciones_lag1	7.5653248609084e-05	0.000651894522155443	0.000254694279039539
Master_delinquency_lag1	7.18297553692577e-05	0.000628434431115597	0.000122955858846674
ccajas_extracciones_delta1	6.91529397338129e-05	0.000997120265749602	0.000237129156347157
Master_status_delta1	6.91142705910696e-05	0.000236502852920771	0.000219564033654775
Master_mconsumototal	6.60473526960202e-05	0.000191936369574965	0.000193216349616202
mtarjeta_visa_descuentos_delta1	6.58341191525466e-05	0.00108795151813182	0.000210781472308584
mprestamos_prendarios_lag1	6.45665819317881e-05	0.000605289790533839	0.000122955858846674
Master_mpagado_delta1	6.33811517052714e-05	0.000477640483269219	0.000149303542885247
active_quarter	5.89247892308937e-05	6.4941711735956e-05	0.000114173297500483
Master_mconsumototal_lag1	5.60817414442049e-05	0.000109933071951481	0.000149303542885247
catm_trx_other_delta1	5.51745767340135e-05	8.68288267442888e-05	0.000122955858846674
cforex_sell	5.49779090361071e-05	0.000335385689980055	0.000105390736154292
Visa_status_lag1	5.44349774089654e-05	0.000214759298033766	7.0260490769528e-05
cforex	5.4050573909172e-05	5.52108554481822e-05	0.000105390736154292
ctarjeta_master_debitos_automaticos	4.9396538208315e-05	0.000334321206952758	0.000140520981539056
Master_mconsumototal_delta1	4.85369161855934e-05	7.46407251670308e-05	0.000140520981539056
minversion1_pesos_lag1	4.78001167222364e-05	0.00144190686252926	0.000131738420192865
ccheques_emitidos	4.36714783090359e-05	0.0011303103064416	0.000114173297500483
mtarjeta_visa_descuentos_lag1	4.36366110334091e-05	0.000372577306624975	0.000122955858846674
ctarjeta_master_lag1	4.26316991289959e-05	0.000380919524185962	8.782561346191e-05
tpaquete7_lag1	3.98314148907526e-05	0.000964614054383659	0.000272259401731921
ccajas_depositos	3.85023816597289e-05	0.000571605469831802	0.000105390736154292
ctarjeta_visa_lag1	3.83819677305914e-05	0.00111100215737882	0.000158086104231438
mforex_buy_delta1	3.68089017571029e-05	0.00117175153176315	9.6608174808101e-05
ccheques_depositados_lag1	3.59269190366722e-05	0.000471711832067185	4.3912806730955e-05
Master_mpagosdolares_lag1	3.52183213873178e-05	2.73484321983831e-05	0.000149303542885247
cforex_lag1	3.47985367594254e-05	0.000391936236262593	9.6608174808101e-05
ccajas_consultas_lag1	3.25694734639641e-05	0.000214439953125577	7.9043052115719e-05
mtarjeta_master_descuentos_delta1	2.95824110442447e-05	0.000232529597477704	6.1477929423337e-05
cforex_sell_delta1	2.90145297622841e-05	8.37712252452913e-05	8.782561346191e-05
active_quarter_delta1	2.86864913131661e-05	6.68370107845591e-05	6.1477929423337e-05
mprestamos_prendarios_delta1	2.80719396313295e-05	0.00145291150944675	0.000140520981539056
cforex_sell_lag1	2.75551060724571e-05	0.000937482642326135	0.000105390736154292
mtarjeta_visa_descuentos	2.69813103043993e-05	0.000166990049470535	9.6608174808101e-05
cseguro_auto	2.66913515565949e-05	4.44632422372759e-05	2.6347684038573e-05
