Feature	Gain	Cover	Frequency
tcallcenter	2.40927851788684e-05	0.000252022481688934	0.00044490582826635
cprestamos_hipotecarios	2.34305882231732e-05	0.000120676708663438	5.56132285332938e-05
tpaquete7	2.30121814909819e-05	0.00140705305395933	0.000889811656532701
mcheques_depositados	1.87951752681911e-05	0.00324404095252773	0.00216891591279846
ctarjeta_visa	1.81665987832988e-05	0.00029569321818023	0.000315141628355332
tmobile_app	1.31112646234433e-05	0.000544167006069651	0.000426368085421919
mforex_sell	8.69920877404308e-06	0.000428021668186442	0.000815660685154976
Master_delinquency	7.38482070916201e-06	2.81628265667999e-05	0.000166839685599881
ccajas_extracciones	7.25721552071306e-06	5.00916795694629e-05	0.000166839685599881
cforex	7.14858919259891e-06	0.000215250982381463	0.000407830342577488
cplazo_fijo	5.49927220527492e-06	0.00101844468356265	0.0005932077710218
tpaquete9	2.56898635169099e-06	0.00059037021667623	0.000871273913688269
cforex_buy	2.44726469604691e-06	0.000317697231685211	0.00014830194275545
ctarjeta_master_debitos_automaticos	2.43872560178334e-06	0.00094329474098493	0.000926887142221563
Visa_Finiciomora	1.90423054231594e-06	0.000686165072105449	0.000778585199466113
mcheques_emitidos	1.54805405277407e-06	0.00207904198570201	0.000778585199466113
mtarjeta_master_descuentos	1.54301538368149e-06	0.000532115236929417	0.0002966038855109
ccheques_depositados	1.35120407893618e-06	0.00191323046365502	0.000778585199466113
ccuenta_corriente	9.89875816357562e-07	3.93120485180448e-05	5.56132285332938e-05
minversion1_pesos	7.25501480799015e-07	0.00323512418384367	0.00105665134213258
ccajeros_propios_descuentos	5.38575529537088e-07	0.00296793729436067	0.00142740619902121
cseguro_auto	2.38946382291459e-07	0.000698598234207856	0.000407830342577488
cinversion1	2.33684740812632e-07	0.000220430224268448	0.000203915171288744
ctarjeta_master	2.15137310401108e-07	0.000467785922040745	0.000240990656977606
cforex_sell	1.43027412915612e-07	0.000225532442169585	0.000185377428444313
cpagodeservicios	9.4823354056769e-08	0.000214926736247498	0.000185377428444313
mforex_buy	8.68281531294626e-08	0.00118590663085475	0.000370754856888625
Visa_delinquency	7.67966042374094e-08	5.87767551348039e-05	0.000222452914133175
Master_Finiciomora	7.21004320488366e-08	0.00216397708028808	0.000889811656532701
mpagodeservicios	5.38129754865355e-08	0.000465044737770266	0.000315141628355332
Visa_status	4.47920663460481e-08	0.000477147442126946	0.000352217114044194
ccheques_emitidos	1.98957447615652e-08	0.000345638303712115	0.000166839685599881
cprestamos_prendarios	1.96956390403042e-08	0.000771126876622097	0.000278066142666469
tpaquete1	1.95585594227278e-08	6.69667652427299e-05	0.000166839685599881
ctarjeta_master_descuentos	1.5548890751047e-08	0.000212422214385142	5.56132285332938e-05
minversion1_dolares	1.50937134276419e-08	0.000388332574834456	9.26887142221563e-05
cliente_vip	1.47808494398094e-08	0.000842926275815503	0.000352217114044194
mplazo_fijo_pesos	1.0632671342864e-08	0.000267549026448716	5.56132285332938e-05
mcuenta_corriente_adicional	5.19255783949801e-09	0.000100431202448221	3.70754856888625e-05
ccheques_emitidos_rechazados	3.32121669148918e-09	9.71999220097358e-05	1.85377428444313e-05
Visa_cadelantosefectivo	2.33127451342741e-09	5.51659452176727e-05	1.85377428444313e-05
mcheques_emitidos_rechazados	1.34481441334156e-09	1.45600179696462e-05	1.85377428444313e-05
